CIN,COMPANY_NAME,Change_Type,Field_Changed,Old_Value,New_Value,Date,STATE
U26940MH1991PTC063918,SWAGAT CEMENTS PVT.LTD.,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45400MH2014PTC254622,DRRS DEVELOPERS AND INFRA PROJECTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01122PN2008PTC131408,PALLI AGRO TECH PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U70109MH2014PTC254115,ALFRED DEVELOPERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74999MH2018PTC305146,TATHAGAT SOLAR POWER ENERGY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45202MH1983PTC029802,PARASRAMPURIA ESTATE DEVELOPERS PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29309MH2020PTC341436,MILLENNIUM RED DOT PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U36911MH1989PTC053721,RATTONSEY DIAMOND MANUFACTURING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U62099MH2022PTC379303,PROFITAG TECHNOLOGIES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55101PN2010PTC136951,M-CLUB HOLIDAYS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U65990PN2019PLC186039,D.P. KOTHARI NIDHI LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93090MH2018PTC312515,MIES TURNKEY PROJECTS SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1985PTC035683,MODERN FISHERIES PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH2021PTC371276,VINAND LIFESCIENCES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100PN2020PTC196735,NAIKARE BIZ PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U18101MH2001PTC133132,EAZY CLOTHING COMPANY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200MH2006PTC161363,REODAR DEVELOPERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29253MH2007PTC169160,SUDHANEEL ENGINEERING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85320MH1991NPL060172,KAMADHENU WELFARE ASSOCIATION,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200MH1995PTC090560,SUMMER LAND DEVELOPERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U10203PN2024PTC234652,TURBO SKY HOSPITALITY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U18101MH2003PTC140135,S D M FABRICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74999MH2017FTC299009,HOUSE OF MERAKI INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74993PN2018PTC177050,TAMARIND AGRITECH PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U27100MH1998PTC115568,BHAWAL STEEL PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55101MH1990PTC055543,HIGHMARK HOTELS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25209MH1993PTC072885,NIKITA PLASTOCHEM PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25202MH1990PTC055405,PLAS-FAB PACKAGING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U15490PN2021PTC202392,GANESH RAMCHANDRA APTE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25202MH1997PTC111551,GRISCHU PACKS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17291MH2007PTC168297,RAJVEER TEXTILES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U62090MH2024PTC434705,BIG DIPPER GLOBAL IT SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U36910MH2022PTC383323,DIORO JEWELLERY MANUFACTURING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51399MH2001PTC133958,LALLAN TOP IMPEX PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1987PTC042059,WEST COAST CONSTRUCTION PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45400MH2014PTC253659,SHARMA CONSTRUWELL PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U31101PN2007PTC129406,EMPOWER GENSETS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63030PN2016PTC164709,SOHAMSHREE TRAVELS INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH2021PTC353511,TONSON TRADING (INDIA) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1987PTC044523,NIVO TYP-O-GRAPHICS PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1995PTC089037,KRAM BULLION BUSILINKS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U52590MH2022PTC380502,NELWYN MULTITRADE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1987PTC045577,SENSATIONAL PERFUMES AND COSMETICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900MH2013PTC243387,INFINITY SURVEILLANCE SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U40100PN2021PTC203001,VIBRANT E PACT SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45202MH2008PTC181329,WALCHAND PROJECTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
L15500MH1981PLC025809,G M BREWERIES LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25202MH1979PTC021474,SAGAR CONTAINERS PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01611MH2023PTC401894,KOKAN PRABODHINI AGROTECH FARMERS PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U70200MH2021PTC357834,METGRO CONSTRUCTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U14107MH2009PTC194574,GENIUS MARBLES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U26400MH2024PTC418161,ELISTAR MULTITRADE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200MH1999PTC122673,KHAZANA CONSTRUCTION COMPANY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25200MH2005PTC157285,RANE PLASTICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01110MH2019PTC324119,SHIVSPARSH FARMER PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46620MH2023PTC415699,TREASURE BOAT PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55209MH2018PTC306031,MMK HOSPITALITY MANAGEMENT AND CONSULTANCY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51900MH1994PTC077700,REKHRAJ MARKETING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74140MH2004PTC150305,ALLIED TECHNICAL AND MANAGEMENT CONSULTANTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17120MH1989PTC054166,YASMIN TEXTURISING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U52219MH2025OPC444457,ANIYASH LOGISTICS AND FREIGHT (OPC) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000MH2015PTC262166,ASTUTE LOGISTICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100MH2021PTC360237,DEVSING NAIK FARMER PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45202MH1961PTC012008,NIGOMAR BUILDERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U42900PN2025PTC239827,AMARTYA CONSTRUCTION & BUILDERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85191PN2016PTC157890,UNIDUST LIFECARE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45500MH2019PTC325986,MANAV ACE INFRA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900MH2010PLC199381,WHISTLING THRUSH FACILITIES SERVICES LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100MH2022PTC391799,PATIL&SONS RURAL FARMERS PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200PN2012PTC145072,PANCHSHIL GRUHNIRMAN PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U88900MH2023NPL401227,PRAPTH EDUCATION FOUNDATION,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U32200MH1994PLC083736,BIG STAR APPLIANCE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29306MH1998PTC113469,SAHAJ ICE AND COLD STORAGE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29308MH2016PTC285806,TVC AUTO COMPONENTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1983PTC030893,WELLWORTH RESORTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U65990MH2021PLN372677,YOGLAKSHMI URBAN MULTICITY NIDHI LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U72200PN2022PTC210887,WEBINFONEX SOFTWARES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U72501MH2018PTC310526,DROPLEDGE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U65990MH2022PLN380415,JAY ANANT GOLD NIDHI LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74140MH2021PTC357047,TWENTYFIFTY E-SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH1996PTC096614,RUBYTE COMPONENTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH2022PTC385184,CELESTRO EXIM INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1983PTC030882,ELASTOMER ENGINNERING PRODUCTS PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U86904MH2023PTC404864,ACEORION DIAGNOSTICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74140MH1992PTC066512,STAR GASCON PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U86900PN2025PTC239243,NEWLIFE ICU AND MULTI-SPECIALITY HOSPITALS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U47820MH2024PTC426361,PADRAKHI FASHIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U22130MH2008PTC183497,MAGIKWAND MEDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200MH2008PTC184566,DB CONGLOMERATE REALTY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000PN2020PTC190669,STRAITS RESEARCH PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74920MH2005PTC152511,JHA MOBILE GUARD FORCE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74999MH1983PTC031126,INTEROCEAN OIL SERVICES PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85100MH2021PTC354271,MED TX GLOBAL PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900MH2011PTC215481,FORNAX TOURISM PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100MH2019PTC321872,TIRORA PRAGATISHIL MAHILA PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U10509PN2023PTC221169,LINEAR AGRICULTURE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U23100MH2006PTC165869,MAGNUM GREASES AND SPECIALITIES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29299PN2000PTC015424,SHREE NATH ENGINEERING AND WORKS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74210MH2009PTC196220,MAAVIYA ENGINEERING CONSULTANTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100MH2019PTC321995,ARADHYAPUR FARMERS PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U20200MH1985PTC038132,SUNIT PLY-N-WOOD PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900MH2012PTC227626,TEKLOGY INNOVATIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46497MH2023PTC415933,DASP EXIM PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74140MH2010PTC199267,AADINATH ADVISORS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U18101MH1994PTC199039,EUROSTAR CLOTHING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U92490MH2022PTC380188,SRM MUSIC PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U52609MH2019PTC326897,SWAVLAMBI LIFECARE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85200MH2020PTC350140,HERBS AND HIJAMA CLINIC PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45400MH2008PTC180555,MOTI DEVELOPERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000MH2011PTC220708,MATA SARMAI HOTELS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U52590MH2003PTC142603,B C NETWORK MARKETING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74140MH2008PTC178321,AADYAKSHAR CONSULTANCIES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1998PTC114138,AMELEC INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63090MH2005PTC158310,IAS INTERNATIONAL LOGISTICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46205PN2023PTC225398,OMNI AGRI VENTURE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1999PTC120569,ELAN CAPITAL ADVISORS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25202MH2010PTC202378,D.M.POLYPACK PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH2020PTC343599,WALBRO OVERSEAS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51900MH1994PTC077551,ADONIS EXPORTS P.LTD.,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29299MH1992PTC070235,NIBHA ENGINEERING AND ELECTRONICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1971PTC015352,OASIS FILMS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U28999MH2019OPC324477,FKEM INDIA (OPC) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1977PTC019465,MOSQUITS MFG. PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U27107MH2007PTC176712,HALDHAR STEEL & CASTINGS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74102MH2006PTC160991,SHRI HARI GREEN FIELDS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000PN2015PTC157690,WELLSPRING ADVENTIST HOSPITAL PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH2000PTC124174,WISMA EXIM PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U11100MH1995PLC093993,PENSOL INDUSTRIES LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51900MH1996PTC103404,ANANTJAY TRADEINVEST PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH2020PTC347603,MEDRONE LIFE SCIENCES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29254MH1995PTC087813,XCHANGERS MANUFACTURING COMPANY P LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH2007PTC176934,TEN MARKETING SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1999PTC119006,ADINO CLOTHING COMPANY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100PN2022PTC210743,AGRIFEEDSFARM TECH PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000PN2012PTC145726,SUJAY ENVIROTECH INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17299MH2019PTC331915,TECHNODREAMS CREATION PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
L67120MH1996PLC097546,RINKU SECURITIES LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45500MH2017PTC295792,INTERCONSTRO SOLUTION PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25203MH2012PTC235572,SHAKTI CORES AND PIPES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74950MH1990PTC058662,SURABHI POLY PACK PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U34107MH1979PTC021329,M G AUTO ENGINES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01639MH2025PTC441609,IGNITE AGRO PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29299MH1981PTC023860,PDM ENGINEERING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46309MH2023PTC398230,SEMICOLON ENTERPRISES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93090MH2018PTC312973,ORBIT CONSULTANCY & PLACEMENT SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000MH2015PTC269082,JUNGLE LORE STUDENT EXPEDITIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U34300PN2021PTC203966,GREEV ENERGY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25200MH1986PTC038752,BONHOMIE PLASTICS PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74910MH2022PTC390474,FFMS SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55209PN2021PTC199461,GEETAI HOTEL AND RESORTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U36999MH2020PTC345964,SWAYAMBHU TRADEX PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U35105PN2025PTC240072,SHRI KAMAKSHAMATA GREEN ENERGY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U65990PN2021PLN200843,BHARARI URBAN MULTIPURPOSE NIDHI LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U65990MH2018PLC310890,SWAPNPURTI NIDHI LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51900MH1994PTC080125,PRATAP MARKETING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900PN2010PTC136525,AVIVET NUTRITIONAL SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900MH2022PTC379260,INTRALINK ENGINEERING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74910PN2022PTC211560,PEOPLEFAB HR SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U32102MH2012PTC230962,BLUE OCEAN INFRATEL PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000MH2019PTC333937,ADVAYA DRY CLEANERS AND GARMENTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U72900PN2022PTC210000,SALS GLOBAL TECHNOLOGIES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U56290PN2021PTC199322,FM EDTECH PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U92100MH2009PTC196025,INTERMEZZO STUDIOS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74990MH2010PTC200420,AURA WELLNESS AND HEALING SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63121MH2024PTC417985,CALADRIUS THERAPEUTIC DISPENSATION PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1992PLC066679,BULK CEMENT CORPORATION (INDIA) LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U14101MH2024PTC434641,PROSPERA LINENS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U92110MH1998PTC117532,PARMESHWAR GODREJ SHEKHAR KAPOOR ENTERTAINMENT PRIVATE LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
